uid	iid
710	1111
710	3377
710	2613
710	6630
710	5464
710	7478
711	7255
711	2176
711	1475
711	7798
711	7780
711	3175
711	4736
711	4982
711	2730
711	4341
712	7529
712	7731
712	7809
712	2034
712	4227
712	924
712	7815
712	398
712	857
712	138
712	3038
712	6475
712	4790
712	921
712	7806
712	1157
712	2950
712	981
712	883
712	5012
712	6081
712	439
712	3161
712	3190
712	2574
712	7651
712	962
712	534
712	4565
712	7804
712	7811
712	1758
712	7803
712	1342
712	7805
712	7808
712	200
712	6503
712	115
712	7801
712	911
712	7810
712	153
712	7807
712	1849
712	407
712	4563
712	3553
712	6058
712	7802
712	188
712	3014
712	4604
712	4994
712	1892
712	931
712	7486
712	1095
712	7814
712	1650
712	4181
712	6042
712	552
712	528
713	3875
713	2376
713	6028
713	281
713	6322
713	1363
713	7821
713	6157
713	6929
713	5664
713	1940
713	1632
713	353
713	7548
713	7818
713	2920
713	3961
713	4784
713	4685
713	139
713	2956
713	6598
713	7817
713	7824
713	7819
713	286
713	2906
713	297
713	7823
713	656
713	6375
713	872
713	857
714	623
714	2420
714	2759
714	118
714	4452
714	1566
714	1917
714	7825
714	2218
714	1916
714	3038
714	6614
715	309
715	2045
715	2332
715	3268
716	795
716	2438
716	445
717	6501
717	2049
717	329
717	4599
717	747
717	875
717	3377
717	1157
717	142
717	560
718	407
718	1939
718	6805
718	911
718	7828
718	1717
718	2647
718	2165
718	170
718	1148
718	910
719	3262
719	621
719	1349
719	208
719	3297
719	1122
719	156
719	449
719	4252
719	4845
719	2433
719	2342
720	3886
720	3374
720	2973
720	232
720	6152
720	7830
720	152
720	1500
721	3193
721	7182
721	7508
721	2743
721	2540
721	5827
721	7832
721	3537
721	1742
722	7833
722	1619
722	2647
722	6424
722	2431
722	1408
722	1332
723	7836
723	3549
723	6096
723	523
723	3049
723	4527
723	701
723	185
723	7835
723	666
724	4233
724	3970
724	350
724	3798
724	2007
724	1095
724	4321
724	7117
725	7838
725	7837
725	733
725	5629
726	7846
726	1349
726	2437
726	3160
726	621
726	4026
726	3320
726	7842
726	924
726	1364
726	4139
726	6842
726	2995
726	7841
726	3971
726	735
726	2859
726	7844
726	5151
726	7845
726	5667
726	1877
726	6841
726	3177
726	2909
726	6040
726	3169
726	3622
727	7847
727	3208
727	6619
727	1497
728	1249
728	1350
728	893
728	5345
729	1501
729	6509
729	1809
729	398
729	400
729	531
729	3193
729	2468
729	117
729	274
729	291
729	1177
729	1432
729	4787
729	3656
729	4232
729	2425
729	3189
729	5266
729	1021
729	7851
729	288
730	6649
730	254
730	2994
730	3184
730	3771
730	153
730	7852
730	3010
730	4130
730	6524
730	5705
730	1349
730	2770
731	472
731	1042
731	1198
731	208
731	1832
731	517
731	6029
731	153
731	7852
731	3052
731	1260
731	6241
731	4125
731	611
731	1267
731	927
731	346
731	1523
731	629
731	64
731	1575
732	7368
732	7854
732	5142
732	2049
732	5984
732	7708
732	287
733	7830
733	6221
733	2915
733	4061
734	1622
734	5793
734	7476
734	6468
734	6525
734	721
734	7485
734	1692
734	6524
734	6066
734	246
734	2650
734	3904
734	6641
735	5971
735	6520
735	1272
735	2790
735	1159
735	7857
735	6748
735	872
735	6662
735	5012
735	4311
735	3934
735	5764
735	7856
735	6224
735	4582
736	3032
736	5342
736	7859
736	7862
736	3177
736	1364
736	7864
736	6745
736	911
736	2360
736	7861
736	5857
736	3627
736	4895
736	1719
737	2047
737	1873
737	7865
737	3371
737	7126
737	576
737	2455
737	756
737	3366
738	6294
738	4577
738	1227
738	5584
739	272
739	7671
739	1192
739	3094
739	5489
739	4605
740	1177
740	2775
740	2290
740	2510
740	7512
740	1364
740	3784
740	5384
740	2537
740	5115
740	7868
740	1714
740	3163
740	5978
740	7867
740	1862
740	407
740	4524
740	7704
740	1917
740	4635
740	6164
740	3464
740	7869
740	5390
740	910
740	938
740	7227
740	5151
740	7585
740	5657
740	891
740	7513
741	2302
741	39
741	4584
741	7627
741	1443
741	2736
741	5653
741	6123
741	454
741	2
741	439
741	1562
741	3297
741	1363
741	5899
741	5196
741	4638
741	7340
741	1759
741	1718
741	1491
741	1203
741	2716
741	2647
741	2856
742	6794
742	364
742	2398
742	2874
742	2030
742	1303
742	1928
742	6719
742	7870
742	7876
742	736
742	7170
742	2027
742	1859
742	7233
742	4664
742	4918
742	3880
742	2432
742	7234
742	5153
742	793
742	7673
742	355
742	6172
742	7878
742	1938
742	66
742	2404
742	115
742	2013
742	3504
742	7875
742	7877
743	472
743	2289
743	5679
743	1037
743	4410
743	977
743	2575
743	2569
743	7686
743	71
743	5929
743	33
743	359
743	4118
743	3379
743	6501
743	1404
743	2470
743	1255
743	160
743	5020
743	1152
743	1972
743	3757
743	1218
743	1389
743	1802
743	4487
743	1004
743	7886
743	1999
743	5961
743	3003
743	6424
743	2891
743	2183
743	2118
743	2055
743	1963
743	1761
743	70
743	7652
743	87
743	4996
743	2501
743	51
743	6009
743	733
743	2113
743	93
743	7731
743	1421
743	1943
743	2262
743	490
743	91
743	1892
743	2195
743	2264
743	4257
743	2785
743	1248
743	966
743	6829
743	60
743	4471
743	728
743	2186
743	1339
743	1166
743	1125
743	467
743	7883
743	7891
743	2233
743	2564
743	4920
743	586
743	1790
743	1681
743	2235
743	2363
743	1881
743	4663
743	31
743	2698
743	1142
743	3214
743	491
743	1067
743	2192
743	965
743	1147
743	2831
743	961
743	44
743	899
743	335
743	1180
743	3424
743	4874
743	4565
743	309
743	7888
743	36
743	7397
743	2956
743	5031
743	559
743	7889
743	1734
743	1443
743	7885
743	700
743	2210
743	1828
743	1764
743	3099
743	7892
743	2032
743	2480
743	7094
743	3411
743	106
743	5931
743	5183
743	990
743	2123
743	954
743	3583
743	1203
743	131
743	3082
743	167
743	1247
743	4111
743	1214
743	437
743	3106
743	369
743	321
743	3507
743	1068
743	2655
743	4246
743	249
743	260
743	2022
743	488
743	801
743	1705
743	30
743	6354
743	2546
743	4508
743	1451
743	7866
743	1927
743	3477
743	992
743	787
743	2308
743	1900
743	7893
743	1031
743	1040
743	483
743	2074
743	539
743	211
743	5671
743	6376
743	7375
743	2626
743	1837
743	5927
743	576
743	475
743	111
743	90
743	2651
743	347
743	7881
743	1518
743	2072
743	489
743	818
743	1143
743	1625
743	4405
743	1601
744	2133
744	7534
744	2273
744	3873
744	1952
744	5981
745	2049
745	3069
745	1078
746	7896
746	775
746	1371
746	2046
746	7143
746	1426
746	2327
746	597
746	2160
746	5292
746	7894
746	212
746	7895
746	6731
747	4434
747	5941
747	619
747	1489
747	4488
747	6362
747	515
747	775
747	7251
747	4719
747	6107
747	5925
747	2872
747	2656
747	7505
747	5570
747	3073
747	2466
748	1718
748	2763
748	921
748	5683
748	7899
748	2980
749	2564
749	7493
749	597
749	590
749	1783
749	2795
749	802
749	4266
749	1834
749	1777
749	1970
749	1013
750	674
750	855
750	4559
750	685
750	1518
750	1264
750	2610
750	2568
750	5000
750	5011
750	956
750	2397
750	6464
750	653
750	4242
750	328
750	3839
750	4262
750	843
750	5025
750	2055
750	1136
750	4616
750	4301
750	960
750	6768
750	524
751	1352
751	6988
751	5496
751	5085
751	3277
751	7854
751	2837
751	7903
751	7906
751	6189
751	7904
751	6982
751	927
751	6444
751	5970
751	3749
751	7406
751	2232
751	6713
751	4685
751	2293
751	2387
751	2246
751	6393
751	4338
751	3190
751	570
751	621
751	7550
751	896
751	3165
751	996
751	1942
751	1582
751	2742
751	7719
751	7912
751	5236
751	5492
751	7908
751	4715
751	1622
751	2270
751	6485
751	2524
751	1580
751	7689
751	7911
751	1596
751	1405
751	4098
751	7909
751	7761
751	872
751	5053
751	6115
751	7848
751	7914
751	1204
751	2389
751	364
751	2902
751	2281
751	355
751	1587
751	433
751	350
751	921
751	3556
751	1957
751	1363
751	7910
751	407
751	5422
751	5284
751	5426
751	1383
751	5714
752	1157
752	5441
752	2987
752	326
753	362
753	1274
753	3661
753	7654
753	2110
753	7917
753	53
753	2563
753	2757
753	4345
753	3743
753	1509
753	2097
753	3398
753	1070
754	433
754	5525
754	1
754	7918
754	105
754	52
754	945
754	3621
754	4865
754	2430
754	288
754	2663
754	1349
754	7182
754	791
754	2531
754	1340
754	4342
754	3215
754	1859
754	1562
755	533
755	5993
755	59
755	832
755	696
755	846
755	1277
755	60
755	2018
755	950
755	4137
755	956
755	1340
755	93
755	5841
755	2255
755	171
755	6416
755	2936
755	7124
755	6228
755	2566
755	2716
755	1987
755	1206
755	1134
755	1784
755	6119
755	2992
755	3377
755	34
755	39
755	3775
755	1421
755	4267
755	1389
755	1187
755	932
755	4639
755	1166
755	415
755	5354
755	1038
755	517
755	2771
755	7919
755	146
756	449
756	1770
756	417
756	1191
756	2778
756	1335
756	495
756	6558
756	156
756	5605
756	2611
756	3592
756	2255
757	1074
757	5993
757	530
757	3872
757	945
757	2036
757	2380
757	3866
757	7920
757	428
757	2602
757	983
757	1160
757	279
757	4222
757	257
757	3271
757	2373
757	3661
757	3827
757	1033
758	144
758	5665
758	2397
758	7921
759	461
759	4638
759	1164
759	7143
760	5208
760	7942
760	5861
760	3816
760	3072
760	731
760	6585
760	7935
760	7941
760	7943
760	7922
760	197
760	6993
760	789
760	7926
760	6811
760	7933
760	7946
760	718
760	539
760	1347
760	1236
760	7923
760	6324
760	7928
760	4771
760	7947
760	7937
760	7940
760	2706
760	642
760	4552
760	4656
760	6879
760	3684
760	7945
760	227
760	6444
760	7255
760	927
761	6108
761	2201
761	3114
761	7949
761	2166
761	368
761	6710
761	6289
761	7734
761	2842
761	3438
761	6252
762	990
762	4299
762	6240
763	7673
763	6915
763	5969
763	6444
764	3167
764	4857
764	407
764	872
764	883
765	6442
765	7953
765	2255
765	6710
766	957
766	3708
766	1814
766	3256
766	4507
767	1228
767	3060
767	2665
767	5638
767	6957
767	650
767	310
767	7954
767	775
767	3117
767	945
767	287
768	7961
768	6825
768	2696
768	2340
768	1955
768	7963
768	3511
768	1223
768	7964
768	7959
768	4249
768	2215
768	5612
768	4461
768	7735
768	3584
768	3466
768	1675
768	2229
768	643
768	7957
768	7128
768	290
768	1098
768	6703
768	5040
768	3792
768	1209
768	236
768	1497
768	1206
768	6776
768	4872
768	1367
768	7966
768	1634
768	2438
768	4426
768	7559
768	2165
768	1069
768	78
768	4954
768	5803
768	1088
768	3671
768	1789
768	7956
768	2804
768	2676
769	1768
769	4250
769	7570
769	982
769	508
769	5991
769	6298
769	6921
769	3385
769	5536
769	7788
769	5598
769	7970
769	1544
769	582
769	5466
769	653
769	449
769	5513
769	539
769	664
769	5139
769	7555
769	3857
769	795
769	847
769	7968
769	5255
769	4616
769	5789
769	1815
769	251
769	1130
769	3840
769	6427
769	659
769	823
769	665
769	496
769	3161
769	1039
769	346
769	4134
769	3190
769	5952
769	6422
769	3592
769	962
769	1675
769	2006
769	652
770	7014
770	1982
770	5400
770	1817
771	3588
771	7200
771	7974
771	648
771	464
771	1347
771	400
771	5352
771	921
771	4641
771	3270
771	7225
771	1574
771	7566
771	1600
771	5262
771	1352
771	115
771	1800
771	682
771	7715
771	1567
771	1363
771	7972
771	3514
771	3948
771	3601
771	7973
771	883
771	3773
771	7982
771	244
771	7975
771	1233
771	1432
771	872
771	693
771	911
771	7989
771	7986
771	1209
771	7395
771	7852
771	3823
771	4717
771	7984
771	355
771	407
771	7580
771	5224
771	931
771	1215
771	2473
771	7183
771	2386
771	7988
771	1088
771	7980
771	3331
771	7092
771	7981
771	7985
772	1818
772	6160
772	1657
772	3841
772	6911
773	2144
773	6763
773	5109
773	7009
773	353
773	329
773	5711
773	7330
773	6139
773	2558
773	937
773	1499
773	1622
773	5365
773	921
773	4817
773	5762
773	4477
773	7992
773	7998
773	6297
773	3827
773	211
773	4808
773	2958
773	1502
773	7382
773	88
773	1351
773	2601
773	115
773	7630
773	872
774	211
774	733
774	5025
774	7999
774	488
774	4912
775	1877
775	2948
775	1371
775	3155
775	5071
775	4507
775	66
775	5572
775	2440
776	687
776	260
776	8000
777	3330
777	2850
777	2045
777	7797
777	631
777	3049
777	2521
777	7880
778	1042
778	2607
778	153
778	1330
778	8002
778	8001
779	6079
779	1209
779	1739
779	2473
779	7699
779	944
780	5568
780	7853
780	7718
780	3117
780	68
780	687
780	6245
780	4440
780	479
780	7750
780	3400
780	5495
781	4516
781	7501
781	191
781	7
781	169
781	68
781	1564
781	1483
781	1248
781	3414
781	5621
781	60
781	2891
781	2430
781	8007
781	8006
781	4906
781	3098
781	7121
781	5806
781	1212
781	702
781	7583
781	633
781	2208
781	1958
781	1742
781	598
781	2289
781	513
781	5615
781	146
781	5402
781	5399
781	1863
781	5342
781	2807
781	5993
781	185
781	8009
781	3951
781	1441
781	88
781	5893
781	1198
781	5967
781	1447
781	4571
781	92
781	7570
781	3743
781	8004
781	2344
781	1187
781	7173
781	2500
781	6174
781	131
781	3191
781	196
781	1108
781	7860
781	7130
781	763
781	127
781	3305
781	115
781	392
781	642
782	1364
782	896
782	1363
782	208
782	6486
782	1088
782	8012
783	1731
783	3892
783	1586
783	4085
783	8013
783	8014
783	748
783	2596
783	787
784	693
784	742
784	7792
784	6642
784	288
784	3263
784	449
784	5999
784	1724
784	2038
784	5563
785	385
785	2036
785	7971
785	2594
785	1230
785	5396
785	3812
785	1425
785	288
785	2602
785	1315
785	88
785	211
785	2354
785	3583
785	449
786	7735
786	1128
786	7498
786	3392
786	8018
786	5990
787	2427
787	6085
787	928
787	2663
787	8020
787	6530
787	1095
787	56
787	1209
787	8019
788	1971
788	1833
788	3207
788	1363
788	2749
788	2988
788	8025
788	1111
788	1231
788	921
788	5787
788	872
788	1565
788	582
788	6229
788	3876
788	812
788	465
788	3944
788	6476
788	364
788	8038
788	694
788	1364
788	141
788	451
788	6992
788	571
788	5142
788	6988
788	1599
788	1062
788	297
788	7686
788	306
788	3627
788	5092
788	2377
788	8036
788	1088
788	8039
788	7394
788	6318
788	6109
788	8024
788	8021
788	2073
788	115
788	896
788	7688
788	2056
788	2855
788	8040
788	8022
788	1380
788	717
788	8032
788	2861
788	8023
788	462
788	8031
788	187
788	7634
788	3365
788	109
788	5802
788	3639
788	6370
788	1648
788	4107
788	1799
788	4551
788	3424
788	277
788	945
788	4713
788	690
788	2235
788	8041
788	883
788	2903
788	7016
789	1875
789	91
789	4628
789	5975
789	2443
789	7578
789	2648
789	8042
789	6224
789	3854
789	154
789	2378
789	628
789	477
789	1955
789	4226
789	2452
789	3323
789	1209
789	327
789	5190
789	244
789	3477
789	5067
789	2061
789	4200
789	4511
789	1825
789	459
789	4197
789	133
789	6001
789	5273
789	1573
789	2004
789	813
789	434
789	6165
789	110
789	1943
789	6653
789	6086
789	4885
789	7305
789	1426
789	541
789	7771
789	144
789	1339
790	290
790	1994
790	666
790	3951
790	6963
790	1807
791	5183
791	1160
791	551
791	5034
792	2036
792	449
792	480
792	935
792	5441
792	3400
793	1809
793	448
793	1901
793	449
793	1349
793	7101
793	5359
793	350
793	5153
793	3507
793	2732
793	153
793	678
793	2728
793	1629
793	2735
794	3089
794	7919
794	6852
794	5648
794	2519
795	5542
795	1249
795	631
796	3337
796	5545
796	1870
796	1243
796	518
796	1475
796	4426
796	3693
796	2799
796	6525
796	1482
796	435
796	2280
796	4133
796	5457
796	2325
796	112
796	417
796	6207
796	7101
796	448
796	5027
797	8046
797	115
797	1554
797	7630
797	3564
797	5113
797	1622
797	7371
797	188
797	4964
797	7635
797	5459
797	7156
797	828
797	1715
798	8049
798	3699
798	1496
798	859
798	8047
798	2549
798	1458
798	8048
798	2749
799	2061
799	631
799	748
799	4172
799	2884
799	298
800	921
800	590
800	2752
800	3912
800	7980
800	8051
800	1999
800	3092
800	6791
800	2376
800	7751
800	1504
800	5171
800	3424
800	2437
800	927
800	8054
800	3828
800	1226
800	3711
800	6241
800	1698
800	7654
800	5992
800	2593
800	8053
800	361
800	6225
800	3038
800	1364
800	983
800	8052
800	7508
800	346
801	4420
801	416
801	1502
801	5793
801	2902
801	927
801	991
801	781
801	2884
801	115
801	3894
801	1621
801	1273
801	1433
801	1940
801	2963
801	2851
801	1332
801	355
801	6324
801	153
802	1349
802	8056
802	3672
802	6802
803	1964
803	3320
803	1303
803	8059
803	1859
803	8057
803	144
803	8060
803	656
803	7856
803	8058
803	2393
804	8066
804	5120
804	6859
804	2974
804	8063
804	1623
804	5688
804	2816
804	8069
804	2963
804	3732
804	6420
804	8068
804	1638
804	625
804	5196
804	5953
804	8062
804	8064
804	8067
805	6470
805	1214
805	2466
805	5676
805	7496
805	6464
805	1040
806	115
806	286
806	1249
807	1412
807	793
807	60
807	5098
807	2287
807	4720
807	1153
807	1870
807	6648
807	4450
807	5632
807	5555
807	8072
807	2332
807	3501
807	177
807	2032
807	1458
807	218
807	221
807	4184
807	3360
807	367
807	4058
807	1237
807	1399
807	6280
807	4685
807	2491
807	7880
807	4122
807	229
807	4955
807	5717
807	3257
807	1846
807	2213
807	3299
807	217
807	1924
807	2407
807	7157
807	2312
807	1039
807	4668
807	2301
808	4621
808	8077
808	3477
808	2980
808	4919
808	3800
808	893
808	8076
808	517
808	6619
809	2052
809	1673
809	1290
809	2950
809	4478
809	1231
809	5595
809	5826
809	4812
809	3160
809	8078
809	2438
809	3577
809	3399
809	4669
809	3801
809	4854
809	4180
809	927
809	6291
810	7447
810	4267
810	3038
811	7834
811	5829
811	2661
812	6552
812	7193
812	1021
812	8054
812	3439
813	687
813	8082
813	769
814	286
814	5907
814	6019
815	2012
815	2642
815	2000
815	2780
815	476
815	8084
815	1999
815	4471
815	7865
815	6041
815	416
815	6258
815	297
816	4589
816	922
816	1632
816	937
817	3823
817	6470
817	6838
817	5151
817	3629
817	4926
817	7741
817	2902
817	1580
817	8093
817	434
817	2903
817	910
817	872
817	3184
817	2953
817	6724
817	2855
817	3126
817	933
817	5337
817	4937
817	3561
817	937
817	3594
817	6133
817	364
817	938
817	911
817	7303
817	1845
817	2646
817	8089
817	3177
817	3302
817	7795
818	2884
818	4591
818	6345
818	1622
818	5421
818	3601
818	6790
818	4863
818	2448
818	8095
818	7142
818	947
819	933
819	4926
819	6087
819	3241
819	2539
819	398
819	2430
819	4221
819	8096
819	1739
819	5964
819	1028
819	1150
819	6725
819	212
819	3323
819	1366
819	6871
819	3804
819	1224
819	921
819	692
819	5539
819	7841
819	622
819	115
819	6762
819	1363
819	2635
820	693
820	7575
820	1364
820	8097
820	5159
820	2030
820	3190
820	115
820	135
820	1940
820	405
820	6787
820	3022
820	696
820	5588
821	938
821	4420
821	4348
821	883
821	927
821	1352
821	2899
821	1347
821	1342
821	922
822	1490
822	2031
822	364
822	407
823	8101
823	2464
823	135
823	927
823	8103
823	7958
823	2993
823	2521
823	3266
823	2269
823	3037
823	2763
823	5737
823	2677
823	2723
823	2995
823	407
823	3423
823	2533
823	3602
823	5098
823	7843
823	2036
824	400
824	7149
824	872
824	7702
824	4644
824	1349
824	750
824	3019
824	8105
824	3581
824	6073
824	7502
824	1363
824	6312
824	7301
824	2493
824	1263
824	3891
824	883
824	2450
824	1187
824	3072
824	945
824	2304
824	2443
824	38
824	1095
824	6811
825	6742
825	8108
825	2904
825	3067
825	8110
825	8109
825	8112
826	407
826	1198
826	7772
827	1532
827	2861
827	7197
827	1363
827	8116
827	910
827	5144
827	5655
827	2459
827	937
827	5136
827	8115
827	2522
827	3477
827	2296
827	938
827	2411
827	5125
827	8119
827	355
827	2549
827	4277
827	5595
827	7231
827	1992
827	5768
827	7569
827	974
827	7510
827	1972
827	7586
827	4361
827	1589
827	807
827	7571
827	7536
827	2902
827	931
827	2298
827	8117
828	8121
828	6013
828	4610
828	2946
829	2874
829	2197
829	1339
829	8123
829	2349
829	17
829	7715
830	2362
830	3958
830	8125
830	5611
831	6877
831	4912
831	8126
831	2417
832	8128
832	6914
832	7104
832	5441
833	6000
833	8130
833	4373
833	2856
833	4963
833	8129
833	795
834	1349
834	2845
834	8131
834	2742
835	665
835	1226
835	615
835	6358
835	3891
835	5965
835	6269
835	6183
835	1949
836	2495
836	3044
836	6588
836	8134
836	5454
836	5759
836	2496
836	6645
836	7503
836	1543
836	2405
836	6724
836	1519
836	6440
836	8135
836	5879
836	1739
836	2437
836	3627
837	531
837	662
837	739
837	1206
837	1576
837	7656
837	6988
837	7802
837	1577
837	992
837	7425
837	8140
837	8136
837	3048
837	5433
837	5680
837	1588
837	500
837	2671
837	571
837	740
837	3925
837	5681
837	1118
837	1483
837	1596
837	5740
837	3697
837	1989
837	4748
837	4473
837	3244
837	611
837	2992
837	7683
837	7139
837	1306
837	3928
837	5165
837	8151
837	1232
837	8041
837	7016
837	3654
837	5656
837	4451
837	2063
837	1273
837	1218
837	1594
837	540
837	725
837	2318
837	297
837	4491
837	3887
837	7393
837	1983
837	290
837	2011
837	8030
837	2330
837	6080
837	688
837	4197
837	6011
837	3942
837	8146
837	3746
837	3880
837	881
837	900
837	1066
837	8142
837	8152
837	1543
837	991
837	1881
837	6556
837	3918
837	1378
837	5778
837	1578
837	5767
837	561
837	3953
837	2885
837	965
